ID,Year,State,Parliament,ParliamentCode,Registered,Malay,Chinese,Indian,Party,Candidate,Votes
149,2013,JH,Sri Gading,P149,44816,0.63,0.34,0.01,UMNO,Ab Aziz Bin Kaprawi,22453
149,2013,JH,Sri Gading,P149,44816,0.63,0.34,0.01,PKR,Mohd Khuzzan Bin Abu Bakar,16692
150,2018,JH,Batu Pahat,P150,98543,0.55,0.44,0.01,PKR,Mohd Rashid Bin Hasnon,45929
150,2018,JH,Batu Pahat,P150,98543,0.55,0.44,0.01,UMNO,Haliza Binti Abdullah,28035
150,2018,JH,Batu Pahat,P150,98543,0.55,0.44,0.01,PAS,Mahfodz Bin Mohamed,8173
150,2013,JH,Batu Pahat,P150,88272,0.52,0.46,0.01,PKR,Mohd Idris Bin Jusi,38667
150,2013,JH,Batu Pahat,P150,88272,0.52,0.46,0.01,UMNO,Mohd Puad Bin Zarkashi,36935
151,2018,JH,Simpang Renggam,P151,43998,0.6,0.31,0.09,BERSATU,Maszlee Bin Malik,18157
151,2018,JH,Simpang Renggam,P151,43998,0.6,0.31,0.09,GERAKAN,Liang Teck Meng,14682
151,2018,JH,Simpang Renggam,P151,43998,0.6,0.31,0.09,PAS,Mohd Jubri Bin Selamat,2983
151,2013,JH,Simpang Renggam,P151,40143,0.57,0.33,0.09,GERAKAN,Liang Teck Meng,19754
151,2013,JH,Simpang Renggam,P151,40143,0.57,0.33,0.09,PAS,Suhaizan Bin Kaiat,14048
152,2018,JH,Kluang,P152,96915,0.42,0.48,0.09,DAP,Wong Shu Qi,47671
152,2018,JH,Kluang,P152,96915,0.42,0.48,0.09,MCA,Gan Ping Shou @ Gan Ping Sieu,24618
152,2018,JH,Kluang,P152,96915,0.42,0.48,0.09,PAS,Muhammad Hasbullah Bin Md Najib,8242
152,2013,JH,Kluang,P152,86732,0.39,0.49,0.1,DAP,Liew Chin Tong,40574
152,2013,JH,Kluang,P152,86732,0.39,0.49,0.1,MCA,Hou Kok Chung,33215
153,2018,JH,Sembrong,P153,44137,0.61,0.29,0.09,UMNO,Hishammuddin Bin Hussein Onn,21353
153,2018,JH,Sembrong,P153,44137,0.61,0.29,0.09,PKR,Onn Bin Abu Bakar,14691
153,2013,JH,Sembrong,P153,41588,0.58,0.31,0.09,UMNO,Hishammuddin Bin Datuk Hussein,22841
153,2013,JH,Sembrong,P153,41588,0.58,0.31,0.09,PKR,Onn Bin Abu Bakar,12210
154,2018,JH,Mersing,P154,48176,0.82,0.14,0.01,UMNO,Abd Latiff Bin Ahmad,19806
154,2018,JH,Mersing,P154,48176,0.82,0.14,0.01,BERSATU,Md Nasir Bin Hashim,11347
154,2018,JH,Mersing,P154,48176,0.82,0.14,0.01,PAS,A Rahman Bin A Hamid,6215
154,2013,JH,Mersing,P154,44497,0.79,0.16,0.01,UMNO,Abd Latiff Bin Ahmad,26184
154,2013,JH,Mersing,P154,44497,0.79,0.16,0.01,PAS,Roslan Bin Nikmat,10437
155,2018,JH,Tenggara,P155,44749,0.75,0.16,0.07,UMNO,Adham Bin Baba,20142
155,2018,JH,Tenggara,P155,44749,0.75,0.16,0.07,BERSATU,Norjepri Bin Mohamed Jelani,14209
155,2018,JH,Tenggara,P155,44749,0.75,0.16,0.07,PAS,Yuhanita Binti Yunan,2683
155,2013,JH,Tenggara,P155,39694,0.72,0.18,0.07,UMNO,Halimah Binti Mohd Sadique,25698
155,2013,JH,Tenggara,P155,39694,0.72,0.18,0.07,PAS,Muhamad Said Bin Jonit,8502
156,2018,JH,Kota Tinggi,P156,46677,0.89,0.09,0.02,UMNO,Halimah Binti Mohd Sadique,26407
156,2018,JH,Kota Tinggi,P156,46677,0.89,0.09,0.02,BERSATU,Azlinda Binti Abdul Latif,11786
156,2013,JH,Kota Tinggi,P156,41894,0.86,0.11,0.02,UMNO,Noor Ehsanuddin Bin Mohd Harun Narrashid,30373
156,2013,JH,Kota Tinggi,P156,41894,0.86,0.11,0.02,PAS,Onn Bin Jaafar,5799
157,2018,JH,Pengerang,P157,40479,0.9,0.09,0.01,UMNO,Azalina Binti Dato Othman Said,21829
157,2018,JH,Pengerang,P157,40479,0.9,0.09,0.01,BERSATU,Norliza Binti Ngadiran,10412
157,2013,JH,Pengerang,P157,37999,0.88,0.1,0.01,UMNO,Azalina Binti Othman,26992
157,2013,JH,Pengerang,P157,37999,0.88,0.1,0.01,PKR,Tengku Intan Binti Tengku Abdul Hamid,4484
157,2013,JH,Pengerang,P157,37999,0.88,0.1,0.01,IND,Mohd Azaman Bin Johari,795
158,2018,JH,Tebrau,P158,123033,0.48,0.39,0.12,PKR,Choong Shiau Yoon,64535
158,2018,JH,Tebrau,P158,123033,0.48,0.39,0.12,MCA,Hou Kok Chung,27310
158,2018,JH,Tebrau,P158,123033,0.48,0.39,0.12,PAS,Abdullah Bin Husin,12098
158,2013,JH,Tebrau,P158,90482,0.47,0.38,0.13,MCA,Khoo Soo Seang,39985
158,2013,JH,Tebrau,P158,90482,0.47,0.38,0.13,PKR,Choong Shiau Yoon,38218
159,2018,JH,Pasir Gudang,P159,124172,0.5,0.37,0.1,PKR,Hassan Bin Abdul Karim,61615
159,2018,JH,Pasir Gudang,P159,124172,0.5,0.37,0.1,UMNO,Mohamed Khaled Bin Nordin,36889
159,2018,JH,Pasir Gudang,P159,124172,0.5,0.37,0.1,PAS,Ab Aziz Bin Abdullah,6278
159,2018,JH,Pasir Gudang,P159,124172,0.5,0.37,0.1,BEBAS,Sey Jock @ Chee Jock,227
159,2013,JH,Pasir Gudang,P159,101041,0.47,0.38,0.11,UMNO,Normala Binti Abdul Samad,43834
159,2013,JH,Pasir Gudang,P159,101041,0.47,0.38,0.11,PKR,Ahmad Faidhi Bin Saidi,42899
160,2018,JH,Johor Bahru,P160,101409,0.53,0.41,0.05,PKR,Akmal Nasrullah Bin Mohd Nasir,50052
160,2018,JH,Johor Bahru,P160,101409,0.53,0.41,0.05,UMNO,Shahrir Bin Abd Samad,30270
160,2013,JH,Johor Bahru,P160,96321,0.51,0.43,0.05,UMNO,Sharil @ Shahrir Bin Ab Samad,44285
160,2013,JH,Johor Bahru,P160,96321,0.51,0.43,0.05,PKR,Md Hashim Bin Hussein,34151
161,2018,JH,Pulai,P161,106268,0.49,0.39,0.1,AMANAH,Salahuddin Bin Ayub,55447
161,2018,JH,Pulai,P161,106268,0.49,0.39,0.1,UMNO,Nur Jazlan Bin Mohamed,26523
161,2018,JH,Pulai,P161,106268,0.49,0.39,0.1,PAS,Mohd Mazri Bin Yahya,4332
161,2018,JH,Pulai,P161,106268,0.49,0.39,0.1,BEBAS,Yap Keng Tak,591
161,2013,JH,Pulai,P161,100490,0.47,0.41,0.1,UMNO,Nur Jazlan Bin Mohamed,43751
161,2013,JH,Pulai,P161,100490,0.47,0.41,0.1,PAS,Salahuddin Bin Ayub,40525
162,2018,JH,Iskandar Puteri,P162,138299,0.37,0.5,0.12,DAP,Lim Kit Siang,80726
162,2018,JH,Iskandar Puteri,P162,138299,0.37,0.5,0.12,MCA,Teoh Sew Hock,35862
162,2013,JH,Iskandar Puteri,P162,106726,0.34,0.52,0.12,DAP,Lim Kit Siang,54284
162,2013,JH,Iskandar Puteri,P162,106726,0.34,0.52,0.12,UMNO,A Ghani Bin Othman,39522
163,2018,JH,Kulai,P163,99147,0.35,0.54,0.1,DAP,Teo Nie Ching,55312
163,2018,JH,Kulai,P163,99147,0.35,0.54,0.1,MCA,Tang Nai Soon,22564
163,2018,JH,Kulai,P163,99147,0.35,0.54,0.1,PAS,Juwahir Bin Amin,6667
163,2013,JH,Kulai,P163,83991,0.33,0.56,0.1,DAP,Teo Nie Ching,43338
163,2013,JH,Kulai,P163,83991,0.33,0.56,0.1,MCA,Tay Chin Hein,29888
163,2013,JH,Kulai,P163,83991,0.33,0.56,0.1,IND,Surendiran A/L Kuppayah,238
164,2018,JH,Pontian,P164,55570,0.69,0.3,0.01,UMNO,Ahmad Bin Haji Maslan,21132
164,2018,JH,Pontian,P164,55570,0.69,0.3,0.01,BERSATU,Karmaine Bin Sardini,20299
164,2018,JH,Pontian,P164,55570,0.69,0.3,0.01,PAS,Baharom Bin Mohamad,4295
164,2013,JH,Pontian,P164,49633,0.69,0.28,0.01,UMNO,Ahmad Bin Maslan,27804
164,2013,JH,Pontian,P164,49633,0.69,0.28,0.01,PKR,Haniff @ Ghazali Bin Hosman,14077
165,2018,JH,Tanjung Piai,P165,53528,0.57,0.42,0.01,BERSATU,Md Farid Bin Md Rafik,21255
165,2018,JH,Tanjung Piai,P165,53528,0.57,0.42,0.01,MCA,Wee Jee Seng,20731
165,2018,JH,Tanjung Piai,P165,53528,0.57,0.42,0.01,PAS,Nordin Bin Othman,2962
165,2013,JH,Tanjung Piai,P165,51875,0.51,0.47,0.01,MCA,Wee Jeck Seng,25038
165,2013,JH,Tanjung Piai,P165,51875,0.51,0.47,0.01,DAP,Mahdzir Bin Ibrahim,19581
166,2018,SB,Labuan,P166,28356,NA,NA,NA,UMNO,Rozman Bin Isli,10164
166,2018,SB,Labuan,P166,28356,NA,NA,NA,WARISAN,Noor Halim Binzaini,8714
166,2018,SB,Labuan,P166,28356,NA,NA,NA,PAS,Ahmad Junid Bin Mohd Aling,1555
166,2018,SB,Labuan,P166,28356,NA,NA,NA,HARAPAN RAKYAT,Siti Zaleha Binti Sw Ibrahim,925
166,2013,SB,Labuan,P166,24474,NA,NA,NA,UMNO,Rozman Bin Isli,12694
166,2013,SB,Labuan,P166,24474,NA,NA,NA,PKR,Tan Sri Ibrahim Bin Menudin,6069
166,2013,SB,Labuan,P166,24474,NA,NA,NA,PAS,Hadnan Bin Mohamad,386
167,2018,SB,Kudat,P167,52251,NA,NA,NA,UMNO,Abdul Rahim Bin Bakri,18503
167,2018,SB,Kudat,P167,52251,NA,NA,NA,WARISAN,Sh Azman Bin Sh Along,17144
167,2018,SB,Kudat,P167,52251,NA,NA,NA,PPRS,Mohd Ashraf Chin Abdullah,1432
167,2013,SB,Kudat,P167,47249,NA,NA,NA,UMNO,Datuk Abd Rahim Bin Bakri,21883
167,2013,SB,Kudat,P167,47249,NA,NA,NA,PKR,Rahimah Binti Majid,9507
167,2013,SB,Kudat,P167,47249,NA,NA,NA,STAR,Jutirim Bin Galibai Galabi,3083
167,2013,SB,Kudat,P167,47249,NA,NA,NA,SAPP,Mojurip Bin Diyun,963
168,2018,SB,Kota Marudu,P168,47007,NA,NA,NA,PBS,Johnity @ Maximus Bin Ongkili,13033
168,2018,SB,Kota Marudu,P168,47007,NA,NA,NA,HARAPAN RAKYAT,Maijol Bin Mahap,11259
168,2018,SB,Kota Marudu,P168,47007,NA,NA,NA,WARISAN,Barlus Bin Mangabis,7113
168,2018,SB,Kota Marudu,P168,47007,NA,NA,NA,PCS,Paul Bin Porodong,2501
168,2013,SB,Kota Marudu,P168,42197,NA,NA,NA,PBS,Johnity @ Maximus Bin Ongkili,15168
168,2013,SB,Kota Marudu,P168,42197,NA,NA,NA,PKR,Maijol Bin Mahap,14326
168,2013,SB,Kota Marudu,P168,42197,NA,NA,NA,STAR,Majamis Bin Timbong,2228
168,2013,SB,Kota Marudu,P168,42197,NA,NA,NA,SAPP,Yuntau Bin Kolod @ Kuntau Bin Kolod,444
169,2018,SB,Kota Belud,P169,57919,NA,NA,NA,WARISAN,Isnaraissah Munirah Bt Majilis @ Fakharudy,23429
169,2018,SB,Kota Belud,P169,57919,NA,NA,NA,UMNO,Md Salleh Md Said,19167
169,2018,SB,Kota Belud,P169,57919,NA,NA,NA,HARAPAN RAKYAT,[EmailProtected] Bin Mion,2092
169,2018,SB,Kota Belud,P169,57919,NA,NA,NA,PAS,Laiman Bin Ikin @ Ag Laiman Bkakimin,1410
169,2013,SB,Kota Belud,P169,51467,NA,NA,NA,UMNO,Dato' Abd Rahman Bin Dahlan,21768
169,2013,SB,Kota Belud,P169,51467,NA,NA,NA,PKR,Isnaraissah Munirah Bt Majilis @ Fakharudy,16673
169,2013,SB,Kota Belud,P169,51467,NA,NA,NA,STAR,Jalumin Bin Bayogoh,2709
169,2013,SB,Kota Belud,P169,51467,NA,NA,NA,IND,Lamsil Bin Amidsor,979
169,2013,SB,Kota Belud,P169,51467,NA,NA,NA,IND,Kanul Bin Gindol,185
170,2018,SB,Tuaran,P170,54400,NA,NA,NA,UPKO,Wilfred Madius Tangau,22494
170,2018,SB,Tuaran,P170,54400,NA,NA,NA,PKR,Chrinadia Sinam,14870
170,2018,SB,Tuaran,P170,54400,NA,NA,NA,PCS,Kalakau @ Kalakan Bin Untol @ Entol,2611
170,2018,SB,Tuaran,P170,54400,NA,NA,NA,HARAPAN RAKYAT,Syra Peter @ P Gom,2311
170,2018,SB,Tuaran,P170,54400,NA,NA,NA,PAS,Paumin @ Mohd Aminuddin Bin Aling,1357
170,2013,SB,Tuaran,P170,48276,NA,NA,NA,UPKO,Madius Bin Tangau,20685
170,2013,SB,Tuaran,P170,48276,NA,NA,NA,PKR,Mojilip Bin Bumburing @ Wilfred,15495
170,2013,SB,Tuaran,P170,48276,NA,NA,NA,IND,Erveana Ansari Ali,2264
170,2013,SB,Tuaran,P170,48276,NA,NA,NA,STAR,Samin @ Jasmin Bin Dulin,1509
171,2018,SB,Sepanggar,P171,62415,NA,NA,NA,WARISAN,Mohd Azis Bin Jamman,28420
171,2018,SB,Sepanggar,P171,62415,NA,NA,NA,UMNO,Abd Rahman Dahlan,15436
171,2018,SB,Sepanggar,P171,62415,NA,NA,NA,SAPP,Jeffrey Kumin,2958
171,2018,SB,Sepanggar,P171,62415,NA,NA,NA,PCS,Robert Sopining,971
171,2013,SB,Sepanggar,P171,53374,NA,NA,NA,UMNO,Datuk Jumat Bin Idris,22845
171,2013,SB,Sepanggar,P171,53374,NA,NA,NA,DAP,Jeffrey Kumin @ John,13403
171,2013,SB,Sepanggar,P171,53374,NA,NA,NA,SAPP,Chin Hon Kiong,4070
171,2013,SB,Sepanggar,P171,53374,NA,NA,NA,STAR,Daniel John Jambun,1931
172,2018,SB,Kota Kinabalu,P172,56220,NA,NA,NA,DAP,Chan Foong Hin,31632
172,2018,SB,Kota Kinabalu,P172,56220,NA,NA,NA,PBS,Joseph Lee,7546
172,2018,SB,Kota Kinabalu,P172,56220,NA,NA,NA,SAPP,Yong Teck Lee,3132
172,2013,SB,Kota Kinabalu,P172,50516,NA,NA,NA,DAP,Wong Sze Phin @ Jimmy,28516
172,2013,SB,Kota Kinabalu,P172,50516,NA,NA,NA,PBS,Chin Tek Ming,9557
172,2013,SB,Kota Kinabalu,P172,50516,NA,NA,NA,STAR,Liew Hock Leong @ Michael,909
173,2018,SB,Putatan,P173,41312,NA,NA,NA,PKR,Awang Husaini Bin Sahari,14106
173,2018,SB,Putatan,P173,41312,NA,NA,NA,UPKO,Makin @ Marcus Majigoh,11767
173,2018,SB,Putatan,P173,41312,NA,NA,NA,PAS,Zulzaim Hilmee Abidin,2434
173,2018,SB,Putatan,P173,41312,NA,NA,NA,HARAPAN RAKYAT,Jivol @ Edmund Bin Doudilim,1755
173,2018,SB,Putatan,P173,41312,NA,NA,NA,ANAK NEGERI,Mil Kusin Bin Abdillah,728
173,2013,SB,Putatan,P173,37490,NA,NA,NA,UPKO,Makin @ Marcus Mojigoh,17465
173,2013,SB,Putatan,P173,37490,NA,NA,NA,DAP,Lee Han Kyun @ Joseph Lee,7958
173,2013,SB,Putatan,P173,37490,NA,NA,NA,STAR,Awang Ahmad Sah,2604
173,2013,SB,Putatan,P173,37490,NA,NA,NA,SAPP,Duli @ Dullie Bin Mari @ Marie,1068
174,2018,SB,Penampang,P174,53131,NA,NA,NA,WARISAN,Ignatius Dorell Leiking,32470
174,2018,SB,Penampang,P174,53131,NA,NA,NA,UPKO,Caesar Mandela Malakun,8997
174,2018,SB,Penampang,P174,53131,NA,NA,NA,SOLIDARITI,Cleftus Stephen Spine,1196
174,2018,SB,Penampang,P174,53131,NA,NA,NA,ANAK NEGERI,Edwin @ Jack Bosi,445
174,2013,SB,Penampang,P174,44323,NA,NA,NA,PKR,Ignatius Dorell Leiking,22598
174,2013,SB,Penampang,P174,44323,NA,NA,NA,UPKO,Bernard Giluk Dompok,12382
174,2013,SB,Penampang,P174,44323,NA,NA,NA,STAR,Melania @ Melanie Annol,1119
175,2018,SB,Papar,P175,43586,NA,NA,NA,WARISAN,Ahmad Bin Hassan,17394
175,2018,SB,Papar,P175,43586,NA,NA,NA,UMNO,Rosnah Abd Rashid Shirlin,17069
175,2018,SB,Papar,P175,43586,NA,NA,NA,SOLIDARITI,Jamil William Core,892
175,2018,SB,Papar,P175,43586,NA,NA,NA,PCS,Elbert Bin Sikuil,481
175,2013,SB,Papar,P175,38771,NA,NA,NA,UMNO,Datuk Rosnah Binti Hj Abd Rashid Shirlin,21196
175,2013,SB,Papar,P175,38771,NA,NA,NA,PKR,Mohammad Yahya @ Yahya Bin Lampong,10661
175,2013,SB,Papar,P175,38771,NA,NA,NA,STAR,Balon Bin Mujim,838
176,2018,SB,Kimanis,P176,29618,NA,NA,NA,UMNO,Anifah Aman,11942
176,2018,SB,Kimanis,P176,29618,NA,NA,NA,WARISAN,Karim Bin Bujang,11786
176,2018,SB,Kimanis,P176,29618,NA,NA,NA,HARAPAN RAKYAT,Jaafar Bin Ismail,1300
176,2013,SB,Kimanis,P176,26628,NA,NA,NA,UMNO,Datuk Anifah Bin Aman @ Haniff Amman,13754
176,2013,SB,Kimanis,P176,26628,NA,NA,NA,PKR,Jaafar Bin Ismail,8031
176,2013,SB,Kimanis,P176,26628,NA,NA,NA,SAPP,Jamil Bin William Core,650
176,2013,SB,Kimanis,P176,26628,NA,NA,NA,STAR,Lusin Bin Balangon,240
177,2018,SB,Beaufort,P177,33342,NA,NA,NA,UMNO,Azizah Binti Mohd Dun,11354
177,2018,SB,Beaufort,P177,33342,NA,NA,NA,HARAPAN RAKYAT,Lajim Bin Ukin,8023
177,2018,SB,Beaufort,P177,33342,NA,NA,NA,PKR,Johan @ Christopher Bin Ot Ghani,7835
177,2013,SB,Beaufort,P177,30097,NA,NA,NA,UMNO,Datuk Azizah Binti Mohd Dun,12827
177,2013,SB,Beaufort,P177,30097,NA,NA,NA,PKR,Lajim Bin Ukin,12154
177,2013,SB,Beaufort,P177,30097,NA,NA,NA,STAR,Guan Dee Bin Koh Hoi,409
178,2018,SB,Sipitang,P178,31882,NA,NA,NA,UMNO,Yamani Hafez Musa,12038
178,2018,SB,Sipitang,P178,31882,NA,NA,NA,WARISAN,Noor Hayaty Binti Mustapha,11186
178,2018,SB,Sipitang,P178,31882,NA,NA,NA,HARAPAN RAKYAT,Dayang Aezzy Binti Liman,1547
178,2013,SB,Sipitang,P178,29177,NA,NA,NA,UMNO,Datuk Sapawi Bin Amat Wasali @ Ahmad,16377
178,2013,SB,Sipitang,P178,29177,NA,NA,NA,PKR,Ramle Bin Dua @ Ramli Dua Lee,6908
178,2013,SB,Sipitang,P178,29177,NA,NA,NA,SAPP,Kamis Bin Daming,505
179,2018,SB,Ranau,P179,43706,NA,NA,NA,PKR,Jonathan Bin Yasin,14880
179,2018,SB,Ranau,P179,43706,NA,NA,NA,UPKO,Ewon Binebin,13804
179,2018,SB,Ranau,P179,43706,NA,NA,NA,SOLIDARITI,Soudi @ Sami Andang,3148
179,2018,SB,Ranau,P179,43706,NA,NA,NA,PCS,Andau Bin Yasun @ Bruno,1110
179,2013,SB,Ranau,P179,39053,NA,NA,NA,UPKO,Ewon Ebin,15434
179,2013,SB,Ranau,P179,39053,NA,NA,NA,PKR,Jonathan Bin Yasin,11823
179,2013,SB,Ranau,P179,39053,NA,NA,NA,STAR,Ulianah Bte Situn @ Widya Julia,2559
179,2013,SB,Ranau,P179,39053,NA,NA,NA,IND,Yazid Bin Sahjinan,914
180,2018,SB,Keningau,P180,51177,NA,NA,NA,STAR,Gapari Bin Katingan @ Geoffrey Kitingan,13286
180,2018,SB,Keningau,P180,51177,NA,NA,NA,WARISAN,Jikulin Nointin @ Anastasius,13241
180,2018,SB,Keningau,P180,51177,NA,NA,NA,PBS,Daniel Bin Kinsik,12742
180,2018,SB,Keningau,P180,51177,NA,NA,NA,PCS,Jius Bin Awang,433
180,2018,SB,Keningau,P180,51177,NA,NA,NA,BEBAS,Maimin Bin Rijan,248
180,2018,SB,Keningau,P180,51177,NA,NA,NA,BEBAS,Justin Bin Guka,199
180,2013,SB,Keningau,P180,43691,NA,NA,NA,PBS,Joseph Pairin Kitingan,15818
180,2013,SB,Keningau,P180,43691,NA,NA,NA,STAR,Gapari Bin Katingan @ Geoffrey Kitingan,11900
180,2013,SB,Keningau,P180,43691,NA,NA,NA,PKR,Stephen Sandor,7825
181,2018,SB,Tenom,P181,29182,NA,NA,NA,DAP,Noorita Sual,11363
181,2018,SB,Tenom,P181,29182,NA,NA,NA,UMNO,Rubin Balang,10230
181,2018,SB,Tenom,P181,29182,NA,NA,NA,HARAPAN RAKYAT,Laimoi @ Yuslinah Binti Laikim,645
181,2013,SB,Tenom,P181,25304,NA,NA,NA,UMNO,Datuk Raime Bin Unggi,9771
181,2013,SB,Tenom,P181,25304,NA,NA,NA,PKR,Masdin Bin Tumas,5885
181,2013,SB,Tenom,P181,25304,NA,NA,NA,STAR,Hasmin @ Azroy Bin Abdullah,2449
181,2013,SB,Tenom,P181,25304,NA,NA,NA,SAPP,Jaineh Bin Juaya @ Jimmy Jawatah,1766
181,2013,SB,Tenom,P181,25304,NA,NA,NA,KITA,Mutang @ Sylvester Bin Dawat,423
182,2018,SB,Pensiangan,P182,31377,NA,NA,NA,PBRS,Arthur Joseph Kurup,11783
182,2018,SB,Pensiangan,P182,31377,NA,NA,NA,PKR,Raymond Ahuar,9469
182,2018,SB,Pensiangan,P182,31377,NA,NA,NA,SOLIDARITI,Joh Bin Jimmy @ Richard Joe Jimmy,2839
182,2018,SB,Pensiangan,P182,31377,NA,NA,NA,PCS,Maidin Bin Atak @ Maidin Haji Osman,212
182,2018,SB,Pensiangan,P182,31377,NA,NA,NA,BEBAS,Engah Bin Sintan @ Dahlan Bin Abdullah,65
182,2013,SB,Pensiangan,P182,26194,NA,NA,NA,PBRS,Joseph Kurup,9467
182,2013,SB,Pensiangan,P182,26194,NA,NA,NA,PKR,Richard Sakian Bin Gunting,7723
182,2013,SB,Pensiangan,P182,26194,NA,NA,NA,STAR,Martin Tomy @ Tommy,3554
182,2013,SB,Pensiangan,P182,26194,NA,NA,NA,IND,Fatimah Binti Agitor @ Mohd Daud,152
183,2018,SB,Beluran,P183,28509,NA,NA,NA,UMNO,Ronald Kiandee,13007
183,2018,SB,Beluran,P183,28509,NA,NA,NA,WARISAN,Japar Bin Zairun,5892
