ID,Year,State,Parliament,ParliamentCode,Registered,Malay,Chinese,Indian,Party,Candidate,Votes
183,2018,SB,Beluran,P183,28509,NA,NA,NA,HARAPAN RAKYAT,Sipin Bin Kadandi,996
183,2018,SB,Beluran,P183,28509,NA,NA,NA,PCS,Toidy Luit,284
183,2018,SB,Beluran,P183,28509,NA,NA,NA,PERPADUAN,Lem @ Salim Bin Matin,273
183,2018,SB,Beluran,P183,28509,NA,NA,NA,BEBAS,Salimah Binti Oyong,246
183,2013,SB,Beluran,P183,24688,NA,NA,NA,UMNO,Ronald Kiandee,13174
183,2013,SB,Beluran,P183,24688,NA,NA,NA,PKR,James Bin Miki,3186
183,2013,SB,Beluran,P183,24688,NA,NA,NA,STAR,Raimon Bin Lanjat,1460
183,2013,SB,Beluran,P183,24688,NA,NA,NA,IND,Datu Kamaruddin Bin Datu Mustapha,542
184,2018,SB,Libaran,P184,47914,NA,NA,NA,UMNO,Zakaria Mohd Edris @ Tubau,17799
184,2018,SB,Libaran,P184,47914,NA,NA,NA,WARISAN,Irwanshah Bin Mustapa,17121
184,2018,SB,Libaran,P184,47914,NA,NA,NA,HARAPAN RAKYAT,Alfian Bin Mansyur,1223
184,2013,SB,Libaran,P184,39772,NA,NA,NA,UMNO,Datuk Juslie Bin Ajirol,19584
184,2013,SB,Libaran,P184,39772,NA,NA,NA,PKR,Mohd Serman Bin Hassnar,7998
184,2013,SB,Libaran,P184,39772,NA,NA,NA,IND,Sahar Bin Saka,3219
184,2013,SB,Libaran,P184,39772,NA,NA,NA,STAR,Rosnah Binti Unsari,502
185,2018,SB,Batu Sapi,P185,32574,NA,NA,NA,WARISAN,Liew Vui Keong,12976
185,2018,SB,Batu Sapi,P185,32574,NA,NA,NA,PBS,Tsen Thau Lin,8357
185,2018,SB,Batu Sapi,P185,32574,NA,NA,NA,AMANAH,Hamza Bin A Abdullah @ Hamzah,980
185,2018,SB,Batu Sapi,P185,32574,NA,NA,NA,PAS,Norsah Binti Bongsu,948
185,2013,SB,Batu Sapi,P185,30199,NA,NA,NA,PBS,Tsen Thau Lin,13085
185,2013,SB,Batu Sapi,P185,30199,NA,NA,NA,PAS,Hamza Bin A Abdullah @ Hamzah,9287
185,2013,SB,Batu Sapi,P185,30199,NA,NA,NA,STAR,Saiful Bahari Rashada Bin Ahmad,410
186,2018,SB,Sandakan,P186,39777,NA,NA,NA,DAP,Wong Tien Fatt @ Wong Nyuk Foh,19094
186,2018,SB,Sandakan,P186,39777,NA,NA,NA,LDP,Lim Ming Ho,8996
186,2013,SB,Sandakan,P186,37058,NA,NA,NA,DAP,Wong Tien Fatt @ Wong Nyuk Foh,14226
186,2013,SB,Sandakan,P186,37058,NA,NA,NA,LDP,Liew Vui Keong,13138
187,2018,SB,Kinabatangan,P187,28730,NA,NA,NA,UMNO,Dato ' Sri Moktar Bin Radin,14465
187,2018,SB,Kinabatangan,P187,28730,NA,NA,NA,WARISAN,M A Ghazali Bin Abdul Ghani,4987
187,2018,SB,Kinabatangan,P187,28730,NA,NA,NA,HARAPAN RAKYAT,Mustapa Bin Datu Tambuyong,2066
187,2013,SB,Kinabatangan,P187,24748,NA,NA,NA,UMNO,Datuk Moktar Bin Radin,13377
187,2013,SB,Kinabatangan,P187,24748,NA,NA,NA,PKR,Abdullah Bin Abdul Sani,3646
187,2013,SB,Kinabatangan,P187,24748,NA,NA,NA,STAR,Yambuya Bin Parantis @ Cyril Pongod,1153
187,2013,SB,Kinabatangan,P187,24748,NA,NA,NA,IND,Haji Ali Latip Bin Haji Taha,1130
188,2018,SB,Silam,P188,60942,NA,NA,NA,WARISAN,Mohamaddin Bin Ketapi,23352
188,2018,SB,Silam,P188,60942,NA,NA,NA,UMNO,Datu Nasrun Datu Mansur,16951
188,2018,SB,Silam,P188,60942,NA,NA,NA,PAS,Ramli Pataruddin,1431
188,2018,SB,Silam,P188,60942,NA,NA,NA,HARAPAN RAKYAT,Siti Shazianti Binti Ajak,1306
188,2013,SB,Silam,P188,51662,NA,NA,NA,UMNO,Datu Nasrun Bin Datu Mansur,23058
188,2013,SB,Silam,P188,51662,NA,NA,NA,PKR,Badrulamin Bin Bahron,9671
188,2013,SB,Silam,P188,51662,NA,NA,NA,IND,Dumi Bin Pg Masdal,4959
188,2013,SB,Silam,P188,51662,NA,NA,NA,STAR,Apas @ Nawawie Bin Saking,841
189,2018,SB,Semporna,P189,48248,NA,NA,NA,WARISAN,Mohd Shafie Bin Apdal,26809
189,2018,SB,Semporna,P189,48248,NA,NA,NA,UMNO,Datuk Ramlee Bin Marahaban,6135
189,2018,SB,Semporna,P189,48248,NA,NA,NA,PAS,Abdul Nasir Ab Raup,384
189,2018,SB,Semporna,P189,48248,NA,NA,NA,HARAPAN RAKYAT,Asmara Bin Asmad,98
189,2013,SB,Semporna,P189,41549,NA,NA,NA,UMNO,Datuk Seri Mohd Shafie Bin Apdal,25559
189,2013,SB,Semporna,P189,41549,NA,NA,NA,PKR,Zamree @ Mohd Suffian B Abdul Habi,4654
189,2013,SB,Semporna,P189,41549,NA,NA,NA,IND,Datu Badaruddin Bin Tun Datu Hj Mustapha,325
190,2018,SB,Tawau,P190,59919,NA,NA,NA,PKR,Liew Chin Jin,21400
190,2018,SB,Tawau,P190,59919,NA,NA,NA,PBS,Yap Kain Ching @ Mary Yap Ken Jin,16673
190,2018,SB,Tawau,P190,59919,NA,NA,NA,PAS,Mohamad Husain,2518
190,2018,SB,Tawau,P190,59919,NA,NA,NA,HARAPAN RAKYAT,Alizaman Bin Jijurahman,2162
190,2013,SB,Tawau,P190,51538,NA,NA,NA,PBS,Yap Kain Ching @ Mary Yap Ken Jin,21331
190,2013,SB,Tawau,P190,51538,NA,NA,NA,PKR,Kong Hong Ming @ Kong Fo Min,16352
190,2013,SB,Tawau,P190,51538,NA,NA,NA,SAPP,Chua Soon Bui,633
190,2013,SB,Tawau,P190,51538,NA,NA,NA,IND,Ahmad Bin Awang @ Madon,553
191,2018,SB,Kalabakan,P191,52199,NA,NA,NA,WARISAN,Ma'mun Bin Sulaiman,18486
191,2018,SB,Kalabakan,P191,52199,NA,NA,NA,UMNO,Datuk Seri Panglima Abdul Ghapur Bin Salleh,15299
191,2018,SB,Kalabakan,P191,52199,NA,NA,NA,PAS,Norbin Aloh,2813
191,2018,SB,Kalabakan,P191,52199,NA,NA,NA,PPRS,Ahmad Bin Lahama,311
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,UMNO,Abdul Ghapur Bin Salleh,23125
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,PAS,Usman Bin Madeaming,8904
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,IND,Mohd Bin Manuke,1313
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,IND,Siamsir Bin Borhan,891
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,STAR,Malvine Reyes,603
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,IND,Freddie Japat Anak Simbol,137
191,2013,SB,Kalabakan,P191,46793,NA,NA,NA,IND,Yahya Bin Zainal,132
192,2018,SW,Mas Gading,P192,29617,NA,NA,NA,DAP,Mordi Anak Bimol,12771
192,2018,SW,Mas Gading,P192,29617,NA,NA,NA,PDP,Nogeh Anak Gumbek,9747
192,2013,SW,Mas Gading,P192,25771,NA,NA,NA,SPDP,Nogeh Anak Gumbek,8265
192,2013,SW,Mas Gading,P192,25771,NA,NA,NA,IND,Tekhee @ Tiki Anak Lafe,6109
192,2013,SW,Mas Gading,P192,25771,NA,NA,NA,DAP,Mordi Anak Bimol,5293
192,2013,SW,Mas Gading,P192,25771,NA,NA,NA,STAR,Patrick Anek Uren,462
193,2018,SW,Santubong,P193,45628,NA,NA,NA,PBB,Wan Junaidi Bin Tuanku Jaafar,26379
193,2018,SW,Santubong,P193,45628,NA,NA,NA,AMANAH,Mohamad Fidzuan Bin Zaidi,6894
193,2013,SW,Santubong,P193,37017,NA,NA,NA,PBB,Wan Junaidi Bin Tuanku Jaafar,24655
193,2013,SW,Santubong,P193,37017,NA,NA,NA,PKR,Zulrusdi Bin Mohamad Hol,3719
193,2013,SW,Santubong,P193,37017,NA,NA,NA,IND,Affendi Bin Jeman,233
193,2013,SW,Santubong,P193,37017,NA,NA,NA,STAR,Mura Bin Kadir,206
194,2018,SW,Petra Jaya,P194,57925,NA,NA,NA,PBB,Fadillah Bin Yusof,28306
194,2018,SW,Petra Jaya,P194,57925,NA,NA,NA,PKR,Nor Irwan Bin Ahmat Nor,13289
194,2018,SW,Petra Jaya,P194,57925,NA,NA,NA,PAS,Hamdan Bin Sani,1350
194,2013,SW,Petra Jaya,P194,49750,NA,NA,NA,PBB,Fadillah Bin Yusof,29559
194,2013,SW,Petra Jaya,P194,49750,NA,NA,NA,PKR,Ahmad Nazib Bin Johari,8116
195,2018,SW,Bandar Kuching,P195,81856,NA,NA,NA,DAP,Kelvin Yii Lee Wuen,48548
195,2018,SW,Bandar Kuching,P195,81856,NA,NA,NA,SUPP,Kho Teck Wan,12575
195,2013,SW,Bandar Kuching,P195,53336,NA,NA,NA,DAP,Chong Chieng Jen,30133
195,2013,SW,Bandar Kuching,P195,53336,NA,NA,NA,SUPP,Tan Kai,10491
196,2018,SW,Stampin,P196,66240,NA,NA,NA,DAP,Chong Chieng Jen,33060
196,2018,SW,Stampin,P196,66240,NA,NA,NA,SUPP,Sim Kui Hian,18839
196,2013,SW,Stampin,P196,84732,NA,NA,NA,DAP,Julian Tan Kok Ping,41663
196,2013,SW,Stampin,P196,84732,NA,NA,NA,SUPP,Yong Khoon Hian @ Yong Khoon Seng,22993
196,2013,SW,Stampin,P196,84732,NA,NA,NA,STAR,Soo Lina,239
197,2018,SW,Kota Samarahan,P197,46300,NA,NA,NA,PBB,Rubiah Binti Wang,25070
197,2018,SW,Kota Samarahan,P197,46300,NA,NA,NA,AMANAH,Sopian Bin Julaihi,8078
197,2018,SW,Kota Samarahan,P197,46300,NA,NA,NA,PAS,Zulkipli Bin Ramzi,2719
197,2013,SW,Kota Samarahan,P197,38158,NA,NA,NA,PBB,Rubiah Binti Wang,24202
197,2013,SW,Kota Samarahan,P197,38158,NA,NA,NA,PAS,Abang Ahmad Kerdee Bin Abang Masagus,6801
198,2018,SW,Mambong,P198,46180,NA,NA,NA,PKR,Willie Anak Mongin,18865
198,2018,SW,Mambong,P198,46180,NA,NA,NA,PBB,Genot Anak Sinel @Jeannoth Sinel,14860
198,2018,SW,Mambong,P198,46180,NA,NA,NA,STAR,Buln Anak Patrick Ribos,795
198,2013,SW,Mambong,P198,42344,NA,NA,NA,PBB,James Dawos Mamit,20461
198,2013,SW,Mambong,P198,42344,NA,NA,NA,PKR,Willie Anak Mongin,10740
198,2013,SW,Mambong,P198,42344,NA,NA,NA,STAR,Dripin Anak Sakoi,704
199,2018,SW,Serian,P199,37629,NA,NA,NA,SUPP,Richard Riot Anak Jaem,17545
199,2018,SW,Serian,P199,37629,NA,NA,NA,DAP,Edward Anak Andrew Luwak @ Edward Luwak,7640
199,2018,SW,Serian,P199,37629,NA,NA,NA,BEBAS,Senior Anak William Rade,2234
199,2013,SW,Serian,P199,33713,NA,NA,NA,SUPP,Richard Riot Anak Jaem,19494
199,2013,SW,Serian,P199,33713,NA,NA,NA,DAP,Edward Anak Andrew Luwak,6343
199,2013,SW,Serian,P199,33713,NA,NA,NA,STAR,Johnny Anak Aput,390
200,2018,SW,Batang Sadong,P200,23213,NA,NA,NA,PBB,Nancy Binti Shukri,14208
200,2018,SW,Batang Sadong,P200,23213,NA,NA,NA,AMANAH,Othman Bin Mustapha @ Mos,1880
200,2018,SW,Batang Sadong,P200,23213,NA,NA,NA,PAS,Asan Bin Singkro,978
200,2013,SW,Batang Sadong,P200,19839,NA,NA,NA,PBB,Nancy Binti Shukri,13277
200,2013,SW,Batang Sadong,P200,19839,NA,NA,NA,PAS,Mohamad Bin Jolhi,2017
201,2018,SW,Batang Lupar,P201,29811,NA,NA,NA,PBB,Rohani Binti Abdul Karim,14204
201,2018,SW,Batang Lupar,P201,29811,NA,NA,NA,PAS,Wan Abdillah Bin Wan Ahmad,3927
201,2018,SW,Batang Lupar,P201,29811,NA,NA,NA,AMANAH,Narudin Bin Mentali,2020
201,2013,SW,Batang Lupar,P201,27360,NA,NA,NA,PBB,Rohani Binti Abdul Karim,15625
201,2013,SW,Batang Lupar,P201,27360,NA,NA,NA,PKR,Abang Zulkifli Bin Abang Engkeh,4661
202,2018,SW,Sri Aman,P202,33016,NA,NA,NA,PRS,Masir Anak Kujat,14141
202,2018,SW,Sri Aman,P202,33016,NA,NA,NA,PKR,Norina Umoi Anak Utot,8321
202,2018,SW,Sri Aman,P202,33016,NA,NA,NA,PBDSB,Cobbold Anak Lusoi,538
202,2013,SW,Sri Aman,P202,29789,NA,NA,NA,PRS,Masir Anak Kujat,12168
202,2013,SW,Sri Aman,P202,29789,NA,NA,NA,PKR,Nicholas Mujah Anak Ason,5618
202,2013,SW,Sri Aman,P202,29789,NA,NA,NA,IND,Donald Lawan,3867
202,2013,SW,Sri Aman,P202,29789,NA,NA,NA,SWP,Wilfred Stephen,476
203,2018,SW,Lubok Antu,P203,20801,NA,NA,NA,BEBAS,Tambat @ Jugah Ak Muyang,5834
203,2018,SW,Lubok Antu,P203,20801,NA,NA,NA,PRS,Robert Pasang Anak Alam,4775
203,2018,SW,Lubok Antu,P203,20801,NA,NA,NA,PKR,Nicholas Bawin Anak Anggat,3942
203,2013,SW,Lubok Antu,P203,19303,NA,NA,NA,PRS,William @ Nyallau Anak Badak,8278
203,2013,SW,Lubok Antu,P203,19303,NA,NA,NA,SWP,Larry Soon @ Larry Sng Wei Shien,4187
203,2013,SW,Lubok Antu,P203,19303,NA,NA,NA,PKR,Nicholas Bawin Anak Anggat,2530
204,2018,SW,Betong,P204,29145,NA,NA,NA,PBB,Robert Lawson Chuat,12517
204,2018,SW,Betong,P204,29145,NA,NA,NA,BEBAS,Abang Ahmad Bin Abang Suni,4401
204,2018,SW,Betong,P204,29145,NA,NA,NA,PKR,Noel Changgai Bucking,3802
204,2013,SW,Betong,P204,26322,NA,NA,NA,PBB,Douglas Uggah Embas,15476
204,2013,SW,Betong,P204,26322,NA,NA,NA,PKR,Cecilia Siti Una @ Sittie Endek,4589
205,2018,SW,Saratok,P205,30517,NA,NA,NA,PKR,Ali Anak Biju,11848
205,2018,SW,Saratok,P205,30517,NA,NA,NA,PDP,[EmailProtected] Anak Mula,10859
205,2013,SW,Saratok,P205,27562,NA,NA,NA,SPDP,William Ikom,11600
205,2013,SW,Saratok,P205,27562,NA,NA,NA,PKR,Ali Anak Biju,9519
205,2013,SW,Saratok,P205,27562,NA,NA,NA,IND,Rosli Bin Lek @ Abg Roselie Bin Abg Paleng,681
206,2018,SW,Kuala Rajang,P206,21899,NA,NA,NA,PBB,Yusuf Bin Abd Wahab,11402
206,2018,SW,Kuala Rajang,P206,21899,NA,NA,NA,AMANAH,Mohamad Fadillah Bin Sabali,2728
206,2013,SW,Kuala Rajang,P206,19215,NA,NA,NA,PBB,Norah Binti Abd Rahman,12535
206,2013,SW,Kuala Rajang,P206,19215,NA,NA,NA,PAS,Jurina Binti Mut,1571
207,2018,SW,Igan,P207,19592,NA,NA,NA,PBB,Ahmad Johnie Bin Zawawi,10538
207,2018,SW,Igan,P207,19592,NA,NA,NA,AMANAH,Andri Zulkarnaen Bin Hamden,2043
207,2013,SW,Igan,P207,17771,NA,NA,NA,PBB,Wahab Bin Haji Dolah,11896
207,2013,SW,Igan,P207,17771,NA,NA,NA,PAS,Ajiji Bin Fauzan,1747
208,2018,SW,Sarikei,P208,39561,NA,NA,NA,DAP,Wong Ling Biu,16327
208,2018,SW,Sarikei,P208,39561,NA,NA,NA,SUPP,Huang Tiong Sii,13757
208,2018,SW,Sarikei,P208,39561,NA,NA,NA,PBK,Wong Chin King,392
208,2013,SW,Sarikei,P208,36550,NA,NA,NA,DAP,Wong Ling Biu,14263
208,2013,SW,Sarikei,P208,36550,NA,NA,NA,SUPP,Ding Kuong Hiing,13758
209,2018,SW,Julau,P209,25380,NA,NA,NA,BEBAS,Larry Soon @ Larry Sng Wei Shien,10105
209,2018,SW,Julau,P209,25380,NA,NA,NA,PRS,Joseph Salang Anak Gandum,8174
209,2013,SW,Julau,P209,22522,NA,NA,NA,PRS,Joseph Salang Anak Gandum,9891
209,2013,SW,Julau,P209,22522,NA,NA,NA,SWP,Wong Anak Judat,3936
209,2013,SW,Julau,P209,22522,NA,NA,NA,PKR,Wong Hong Yu,2852
210,2018,SW,Kanowit,P210,21022,NA,NA,NA,PRS,Ago Anak Dagang,9552
210,2018,SW,Kanowit,P210,21022,NA,NA,NA,PKR,Satu Anak Anchom,5240
210,2013,SW,Kanowit,P210,19433,NA,NA,NA,PRS,Ago Anak Dagang,8046
210,2013,SW,Kanowit,P210,19433,NA,NA,NA,PKR,Thomas Laja Anak Besi,5004
210,2013,SW,Kanowit,P210,19433,NA,NA,NA,SWP,Ellison Ludan Anak Muyan,417
211,2018,SW,Lanang,P211,61973,NA,NA,NA,DAP,Alice Lau Kiong Yieng,29905
211,2018,SW,Lanang,P211,61973,NA,NA,NA,SUPP,Kong Sien Chiu @ Kelvin Kong,15359
211,2018,SW,Lanang,P211,61973,NA,NA,NA,PEACE,Priscilla Lau,628
211,2013,SW,Lanang,P211,57143,NA,NA,NA,DAP,Alice Lau Kiong Yieng,26613
211,2013,SW,Lanang,P211,57143,NA,NA,NA,SUPP,Tiong Thai King,17983
212,2018,SW,Sibu,P212,74149,NA,NA,NA,DAP,Oscar Ling Chai Yew,33811
212,2018,SW,Sibu,P212,74149,NA,NA,NA,SUPP,Wong Kee Yew @ Andrew Wong,22389
212,2018,SW,Sibu,P212,74149,NA,NA,NA,PEACE,Tiew Yen Houng,377
212,2018,SW,Sibu,P212,74149,NA,NA,NA,STAR,Tiong Ing Tung,176
212,2013,SW,Sibu,P212,64601,NA,NA,NA,DAP,Oscar Ling Chai Yew,26808
212,2013,SW,Sibu,P212,64601,NA,NA,NA,SUPP,Lau Lee Ming,23967
212,2013,SW,Sibu,P212,64601,NA,NA,NA,IND,Narawi Bin Haron,203
213,2018,SW,Mukah,P213,30608,NA,NA,NA,PBB,Hanifah Hajar Taib,13853
213,2018,SW,Mukah,P213,30608,NA,NA,NA,PKR,Abdul Jalil Bin Bujang,6853
213,2013,SW,Mukah,P213,26477,NA,NA,NA,PBB,Muhammad Leo Michael Toyad Abdullah,14983
213,2013,SW,Mukah,P213,26477,NA,NA,NA,IND,Sylvester Ajah Subah @ Ajah Bin Subah,2219
213,2013,SW,Mukah,P213,26477,NA,NA,NA,DAP,Hai Bin Merawin @ Bonaventure,2219
214,2018,SW,Selangau,P214,30026,NA,NA,NA,PKR,Baru Bian,11228
214,2018,SW,Selangau,P214,30026,NA,NA,NA,PRS,Rita Sarimah Anak Patrick Insol,10742
214,2013,SW,Selangau,P214,25461,NA,NA,NA,PRS,Joseph Entulu Anak Belaun,12040
214,2013,SW,Selangau,P214,25461,NA,NA,NA,SWP,Sng Chee Hua,4485
214,2013,SW,Selangau,P214,25461,NA,NA,NA,PKR,Joshua Anak Jabing @ Joshua Jabeng,3891
215,2018,SW,Kapit,P215,30658,NA,NA,NA,PBB,Alexander Nanta Linggi,14302
215,2018,SW,Kapit,P215,30658,NA,NA,NA,DAP,Paren Anak Nyawi,3823
215,2013,SW,Kapit,P215,26195,NA,NA,NA,PBB,Alexander Nanta Linggi,13446
215,2013,SW,Kapit,P215,26195,NA,NA,NA,DAP,Ramli Anak Malaka,3715
216,2018,SW,Hulu Rajang,P216,27520,NA,NA,NA,PRS,Ugak Anak Kumbng @ Wilson Ugak,11834
216,2018,SW,Hulu Rajang,P216,27520,NA,NA,NA,PKR,Abun Sui Anyit,5519
216,2013,SW,Hulu Rajang,P216,21686,NA,NA,NA,PRS,Ugak Anak Kumbong,9117
216,2013,SW,Hulu Rajang,P216,21686,NA,NA,NA,PKR,Abun Sui Anyit,3283
216,2013,SW,Hulu Rajang,P216,21686,NA,NA,NA,SWP,George Anak Lagong,2129
217,2018,SW,Bintulu,P217,65049,NA,NA,NA,PDP,Tiong King Sing,27076
217,2018,SW,Bintulu,P217,65049,NA,NA,NA,DAP,Chiew Chan Yew,20054
217,2018,SW,Bintulu,P217,65049,NA,NA,NA,STAR,Chieng Lea Phing,328
217,2013,SW,Bintulu,P217,59893,NA,NA,NA,SPDP,Tiong King Sing,26458
217,2013,SW,Bintulu,P217,59893,NA,NA,NA,DAP,John Brian Anthony Anak Jeremy Guang,19025
218,2018,SW,Sibuti,P218,31868,NA,NA,NA,PBB,Lukanisman Bin Awang Sauni,12214
218,2018,SW,Sibuti,P218,31868,NA,NA,NA,PKR,Jemat Panjang,8538
218,2018,SW,Sibuti,P218,31868,NA,NA,NA,PAS,Zulaihi Bin Bakar,1617
218,2013,SW,Sibuti,P218,28351,NA,NA,NA,PBB,Ahmad Lai Bin Bujang,13348
218,2013,SW,Sibuti,P218,28351,NA,NA,NA,PAS,Muhammad Zaid Bin Tandang,7282
219,2018,SW,Miri,P219,80386,NA,NA,NA,PKR,Michael Teo Yu Keng,35739
219,2018,SW,Miri,P219,80386,NA,NA,NA,SUPP,Sebastian Ting Chiew Yew,22076
219,2013,SW,Miri,P219,71170,NA,NA,NA,PKR,Michael Teo Yu Keng,26909
219,2013,SW,Miri,P219,71170,NA,NA,NA,SUPP,Sebastian Ting Chiew Yew,24917
219,2013,SW,Miri,P219,71170,NA,NA,NA,STAR,Chong Kon Fatt,306
220,2018,SW,Baram,P220,35685,NA,NA,NA,PDP,Anyi Ngau,12171
220,2018,SW,Baram,P220,35685,NA,NA,NA,PKR,Roland Engan,10181
220,2013,SW,Baram,P220,29385,NA,NA,NA,SPDP,Anyi Ngau,9182
220,2013,SW,Baram,P220,29385,NA,NA,NA,PKR,Roland Engan,8988
220,2013,SW,Baram,P220,29385,NA,NA,NA,IND,Patrick Sibat Sujang,363
221,2018,SW,Limbang,P221,26409,NA,NA,NA,PBB,Hasbi Bin Habibollah,12589
221,2018,SW,Limbang,P221,26409,NA,NA,NA,PKR,Ricardo Osmund Yampil Baba,4879
221,2013,SW,Limbang,P221,24278,NA,NA,NA,PBB,Hasbi Bin Habibollah,12999
221,2013,SW,Limbang,P221,24278,NA,NA,NA,PKR,Baru Bian,4698
222,2018,SW,Lawas,P222,21297,NA,NA,NA,PBB,Henry Sum Agong,10037
222,2018,SW,Lawas,P222,21297,NA,NA,NA,PKR,Danny Piri,4037
222,2018,SW,Lawas,P222,21297,NA,NA,NA,BEBAS,Mohamad Bin Haji Brahim,176
222,2013,SW,Lawas,P222,18845,NA,NA,NA,PBB,Henry Sum Agong,9928
222,2013,SW,Lawas,P222,18845,NA,NA,NA,DAP,Baru Langub,3898
222,2013,SW,Lawas,P222,18845,NA,NA,NA,STAR,Alirahman Bin Kamseh,69